shape_id,route_id,route_name,direction_id,stop_sequence,segment_name,start_stop_name,end_stop_name,segment_id,start_stop_id,end_stop_id,distance_m,geometry
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,45,Kozlov at Cundles - Coleman Health Care Centre,Kozlov at Cundles,Coleman Health Care Centre,6d27eeac-b9e6-4e6f-82d7-84643625335a - 0ac82f14-3759-431b-a30b-f1232c455de0,6d27eeac-b9e6-4e6f-82d7-84643625335a,0ac82f14-3759-431b-a30b-f1232c455de0,10174.378080490062,"LINESTRING (-79.70684254 44.40499142, -79.70684254 44.40499142, -79.7070330206771 44.3863789371478, -79.6692795854378 44.4121294863301, -79.7077303950626 44.4058946911034, -79.71485951 44.40060465)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,36,Coleman Health Care Centre - Barrie Medical Arts,Coleman Health Care Centre,Barrie Medical Arts,0ac82f14-3759-431b-a30b-f1232c455de0 - 9d53d075-171f-4b02-913f-6518ef6ff91e,0ac82f14-3759-431b-a30b-f1232c455de0,9d53d075-171f-4b02-913f-6518ef6ff91e,1521.2551677081467,"LINESTRING (-79.71485951 44.40060465, -79.71485951 44.40060465, -79.70403389 44.38932298)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,11,Barrie Medical Arts - Cundles at Anne,Barrie Medical Arts,Cundles at Anne,9d53d075-171f-4b02-913f-6518ef6ff91e - 5500a6f4-8985-4ca8-ad07-266d0380d547,9d53d075-171f-4b02-913f-6518ef6ff91e,5500a6f4-8985-4ca8-ad07-266d0380d547,3488.0738813321036,"LINESTRING (-79.70403389 44.38932298, -79.70403389 44.38932298, -79.6912495607882 44.3888009720326, -79.718931 44.398783)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,33,Cundles at Anne - Ecole Catholique,Cundles at Anne,Ecole Catholique,5500a6f4-8985-4ca8-ad07-266d0380d547 - d83f6bf1-eea3-43be-87b9-fbfa1aee9920,5500a6f4-8985-4ca8-ad07-266d0380d547,d83f6bf1-eea3-43be-87b9-fbfa1aee9920,17429.435189300722,"LINESTRING (-79.718931 44.398783, -79.718931 44.398783, -79.7060017112494 44.385100864476, -79.7115659541825 44.3899221354677, -79.6722179455887 44.4122475035338, -79.702395481014 44.4149082550352, -79.6692514222414 44.4124272115485, -79.6748827204038 44.4109372443519, -79.706286025422 44.3846569588576, -79.71669424 44.39596232)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,32,Ecole Catholique - Alliance Boulevard,Ecole Catholique,Alliance Boulevard,d83f6bf1-eea3-43be-87b9-fbfa1aee9920 - 447d4b7f-a169-4793-b9e4-5500c0ba63e3,d83f6bf1-eea3-43be-87b9-fbfa1aee9920,447d4b7f-a169-4793-b9e4-5500c0ba63e3,20387.745929345852,"LINESTRING (-79.71669424 44.39596232, -79.71669424 44.39596232, -79.671846459618 44.4124379403852, -79.6852481177597 44.4071378950559, -79.7101417011107 44.4088840132287, -79.7191995214939 44.3987144171425, -79.6699769598232 44.4140968867598, -79.7067889396422 44.3844142189273, -79.6842905690843 44.4075683896284)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,81,Alliance Boulevard - Cundles at Sunnidale,Alliance Boulevard,Cundles at Sunnidale,447d4b7f-a169-4793-b9e4-5500c0ba63e3 - 444977cd-18ed-4260-8e70-ef808cfaa263,447d4b7f-a169-4793-b9e4-5500c0ba63e3,444977cd-18ed-4260-8e70-ef808cfaa263,6556.7459282124255,"LINESTRING (-79.6842905690843 44.4075683896284, -79.6842905690843 44.4075683896284, -79.6826222349776 44.4078030829312, -79.6985773562537 44.3908850485614, -79.703393262827 44.4120557255778, -79.7095878249161 44.4070668165128, -79.71715157 44.3995707)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,35,Cundles at Sunnidale - Castle Drive,Cundles at Sunnidale,Castle Drive,444977cd-18ed-4260-8e70-ef808cfaa263 - fe77eac2-15f8-48fd-b5b3-fc5fdf5358d9,444977cd-18ed-4260-8e70-ef808cfaa263,fe77eac2-15f8-48fd-b5b3-fc5fdf5358d9,8053.936408899823,"LINESTRING (-79.71715157 44.3995707, -79.71715157 44.3995707, -79.6739747925982 44.4108447081354, -79.7102583772098 44.3883986406564, -79.71398784 44.39285742)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,30,Castle Drive - Shirley Avenue,Castle Drive,Shirley Avenue,fe77eac2-15f8-48fd-b5b3-fc5fdf5358d9 - aae26d02-5b00-4615-842a-cad0fb968418,fe77eac2-15f8-48fd-b5b3-fc5fdf5358d9,aae26d02-5b00-4615-842a-cad0fb968418,10717.146205242037,"LINESTRING (-79.71398784 44.39285742, -79.71398784 44.39285742, -79.7039055647794 44.411652053097, -79.7062873665266 44.3880258135811, -79.7112212903036 44.4087485616653, -79.7060540143284 44.3847897282118, -79.71217627 44.3907245)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,28,Shirley Avenue - Maple at Ross,Shirley Avenue,Maple at Ross,aae26d02-5b00-4615-842a-cad0fb968418 - 993d5457-e411-4de2-9a9b-904354169b9a,aae26d02-5b00-4615-842a-cad0fb968418,993d5457-e411-4de2-9a9b-904354169b9a,1567.1850389092983,"LINESTRING (-79.71217627 44.3907245, -79.71217627 44.3907245, -79.69250726 44.39039984)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,4,Maple at Ross - 135 Wellington Place,Maple at Ross,135 Wellington Place,993d5457-e411-4de2-9a9b-904354169b9a - bc5af01e-381f-4c6a-a2b8-b3d58689af1a,993d5457-e411-4de2-9a9b-904354169b9a,bc5af01e-381f-4c6a-a2b8-b3d58689af1a,5730.183529568423,"LINESTRING (-79.69250726 44.39039984, -79.69250726 44.39039984, -79.703100902027 44.4124728091045, -79.7130411692286 44.391669594745, -79.70550858 44.38852804)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,12,135 Wellington Place - Coulter Street,135 Wellington Place,Coulter Street,bc5af01e-381f-4c6a-a2b8-b3d58689af1a - 4bea5263-8778-4060-bcce-b38315f26c8a,bc5af01e-381f-4c6a-a2b8-b3d58689af1a,4bea5263-8778-4060-bcce-b38315f26c8a,9581.926407560923,"LINESTRING (-79.70550858 44.38852804, -79.70550858 44.38852804, -79.6916773731516 44.3876140944728, -79.701989126324 44.4154058048371, -79.7064885322147 44.3855608633495, -79.70792202 44.40304731)"
0f9114e0-ef1b-4e5a-b7fa-e1ebbffcc526,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,1,42,Coulter Street - Wellington Plaza,Coulter Street,Wellington Plaza,4bea5263-8778-4060-bcce-b38315f26c8a - 7fb8698a-7aef-4eeb-9157-38da5a48b028,4bea5263-8778-4060-bcce-b38315f26c8a,7fb8698a-7aef-4eeb-9157-38da5a48b028,1820.5236250072364,"LINESTRING (-79.70792202 44.40304731, -79.70792202 44.40304731, -79.70698462 44.38667327)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,7,Maple Grove Public School - Georgian College,Maple Grove Public School,Georgian College,198d9dc3-23ac-4d9f-a398-5c6d48361851 - 23b2f7d3-91d2-4fac-81eb-e0777505852a,198d9dc3-23ac-4d9f-a398-5c6d48361851,23b2f7d3-91d2-4fac-81eb-e0777505852a,1041.8260744492213,"LINESTRING (-79.679296 44.405182, -79.679296 44.405182, -79.6754365965984 44.4068160299549, -79.6684936981496 44.4104544467005)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,0,Georgian College - Maple at Ross,Georgian College,Maple at Ross,23b2f7d3-91d2-4fac-81eb-e0777505852a - 38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,23b2f7d3-91d2-4fac-81eb-e0777505852a,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,2955.401091096432,"LINESTRING (-79.6684936981496 44.4104544467005, -79.6684936981496 44.4104544467005, -79.69253335 44.39018841)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,20,Maple at Ross - Barrie North Collegiate,Maple at Ross,Barrie North Collegiate,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f - 64e56cfb-cbfd-47ba-87b2-61c77b5aeb71,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,64e56cfb-cbfd-47ba-87b2-61c77b5aeb71,1124.2793961178174,"LINESTRING (-79.69253335 44.39018841, -79.69253335 44.39018841, -79.68909394 44.40000377)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,12,Barrie North Collegiate - Grove Street,Barrie North Collegiate,Grove Street,64e56cfb-cbfd-47ba-87b2-61c77b5aeb71 - fe407ebd-ff5c-4837-a8c7-bed72a8853e1,64e56cfb-cbfd-47ba-87b2-61c77b5aeb71,fe407ebd-ff5c-4837-a8c7-bed72a8853e1,1789.2452749490299,"LINESTRING (-79.68909394 44.40000377, -79.68909394 44.40000377, -79.6915083939736 44.3907375270568, -79.6963538048478 44.3964425859715)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,15,Grove Street - Bothwell Crescent,Grove Street,Bothwell Crescent,fe407ebd-ff5c-4837-a8c7-bed72a8853e1 - aa328de4-622c-4bce-b92a-38cfadce465e,fe407ebd-ff5c-4837-a8c7-bed72a8853e1,aa328de4-622c-4bce-b92a-38cfadce465e,3251.105360213407,"LINESTRING (-79.6963538048478 44.3964425859715, -79.6963538048478 44.3964425859715, -79.6747834786644 44.407085591977, -79.6743020221175 44.4071218018008, -79.6849651446918 44.402665311257, -79.68602289 44.40161247)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,10,Bothwell Crescent - Grove at St. Vincent,Bothwell Crescent,Grove at St. Vincent,aa328de4-622c-4bce-b92a-38cfadce465e - e32a8859-ffe7-4207-9a72-c9ed6e35db29,aa328de4-622c-4bce-b92a-38cfadce465e,e32a8859-ffe7-4207-9a72-c9ed6e35db29,325.14966419635056,"LINESTRING (-79.68602289 44.40161247, -79.68602289 44.40161247, -79.68301249 44.4035896)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,8,Grove at St. Vincent - Downtown Barrie Terminal,Grove at St. Vincent,Downtown Barrie Terminal,e32a8859-ffe7-4207-9a72-c9ed6e35db29 - 837579f7-8c0e-4fb3-980c-2f73d3f4977e,e32a8859-ffe7-4207-9a72-c9ed6e35db29,837579f7-8c0e-4fb3-980c-2f73d3f4977e,7308.670847118372,"LINESTRING (-79.68301249 44.4035896, -79.68301249 44.4035896, -79.6930654163996 44.3907844657173, -79.6867112628646 44.4010546446475, -79.6737012072624 44.4108956701097, -79.6910255963222 44.3877106540031)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,22,Downtown Barrie Terminal - Wellington Street,Downtown Barrie Terminal,Wellington Street,837579f7-8c0e-4fb3-980c-2f73d3f4977e - 5a9ff9d1-804d-4122-bbcf-265523a89e95,837579f7-8c0e-4fb3-980c-2f73d3f4977e,5a9ff9d1-804d-4122-bbcf-265523a89e95,812.0808276941161,"LINESTRING (-79.6910255963222 44.3877106540031, -79.6910255963222 44.3877106540031, -79.6903617495514 44.3877200417352, -79.6942707 44.39395278)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,16,Wellington Street - Owen Street,Wellington Street,Owen Street,5a9ff9d1-804d-4122-bbcf-265523a89e95 - 0a1ad34f-37a2-44d0-a486-8cdcb69814a4,5a9ff9d1-804d-4122-bbcf-265523a89e95,0a1ad34f-37a2-44d0-a486-8cdcb69814a4,691.0618278257291,"LINESTRING (-79.6942707 44.39395278, -79.6942707 44.39395278, -79.6965804515231 44.3967282412486, -79.6930308 44.39829531)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,13,Owen Street - Rose Street,Owen Street,Rose Street,0a1ad34f-37a2-44d0-a486-8cdcb69814a4 - 584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,0a1ad34f-37a2-44d0-a486-8cdcb69814a4,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,2004.4145957532774,"LINESTRING (-79.6930308 44.39829531, -79.6930308 44.39829531, -79.67387444 44.40999837)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,2,Rose Street - Duckworth at Grove,Rose Street,Duckworth at Grove,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8 - b64abe1c-2622-45d1-a112-f363f75ff0df,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,b64abe1c-2622-45d1-a112-f363f75ff0df,205.70162718731135,"LINESTRING (-79.67387444 44.40999837, -79.67387444 44.40999837, -79.67421265 44.40816266)"
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,7B BEAR CREEK,0,3,Duckworth at Grove - Worsley Street,Duckworth at Grove,Worsley Street,b64abe1c-2622-45d1-a112-f363f75ff0df - a57a5207-c6fb-4eaa-bfb2-ad7f9da7850d,b64abe1c-2622-45d1-a112-f363f75ff0df,a57a5207-c6fb-4eaa-bfb2-ad7f9da7850d,2347.5849584291545,"LINESTRING (-79.67421265 44.40816266, -79.67421265 44.40816266, -79.69200648 44.39131549)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,29,Downtown Barrie Terminal - Hart Drive,Downtown Barrie Terminal,Hart Drive,837579f7-8c0e-4fb3-980c-2f73d3f4977e - e98d4017-12a9-462a-95e8-d03a7273830f,837579f7-8c0e-4fb3-980c-2f73d3f4977e,e98d4017-12a9-462a-95e8-d03a7273830f,1431.8808894290437,"LINESTRING (-79.6910255963222 44.3877106540031, -79.6910255963222 44.3877106540031, -79.706946 44.381728)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,20,Hart Drive - Pringle at Sproule,Hart Drive,Pringle at Sproule,e98d4017-12a9-462a-95e8-d03a7273830f - 33407e6c-234d-447f-85a0-6fe3fdccde0e,e98d4017-12a9-462a-95e8-d03a7273830f,33407e6c-234d-447f-85a0-6fe3fdccde0e,2071.1209205971777,"LINESTRING (-79.706946 44.381728, -79.706946 44.381728, -79.7310793 44.37479916)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,6,Pringle at Sproule - Jagges Drive,Pringle at Sproule,Jagges Drive,33407e6c-234d-447f-85a0-6fe3fdccde0e - 80db1a74-6fd8-4ea7-a582-558723dddacb,33407e6c-234d-447f-85a0-6fe3fdccde0e,80db1a74-6fd8-4ea7-a582-558723dddacb,1727.9452092031456,"LINESTRING (-79.7310793 44.37479916, -79.7310793 44.37479916, -79.7201543879601 44.3759545311901, -79.72892291 44.38028246)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,14,Jagges Drive - Ruffet Drive,Jagges Drive,Ruffet Drive,80db1a74-6fd8-4ea7-a582-558723dddacb - c9acb0da-f1ff-4db3-acf1-1a75d684ca6b,80db1a74-6fd8-4ea7-a582-558723dddacb,c9acb0da-f1ff-4db3-acf1-1a75d684ca6b,4010.8210367931515,"LINESTRING (-79.72892291 44.38028246, -79.72892291 44.38028246, -79.7372051916841 44.3718722088261, -79.7268625931062 44.3807100880569, -79.7299484747618 44.3800341713449, -79.7279274301486 44.3804847824862, -79.73863969 44.37341955)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,0,Ruffet Drive - Dunlop at High Street,Ruffet Drive,Dunlop at High Street,c9acb0da-f1ff-4db3-acf1-1a75d684ca6b - e9657706-8201-45b6-80a2-77ffb5620190,c9acb0da-f1ff-4db3-acf1-1a75d684ca6b,e9657706-8201-45b6-80a2-77ffb5620190,4576.63989555703,"LINESTRING (-79.73863969 44.37341955, -79.73863969 44.37341955, -79.6901203507257 44.3872855238489, -79.6952929911192 44.3868067495112)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,25,Dunlop at High Street - Pringle at Edgehill,Dunlop at High Street,Pringle at Edgehill,e9657706-8201-45b6-80a2-77ffb5620190 - 303fa9e3-8d5c-4bd8-a9c5-45a3c5fbd94d,e9657706-8201-45b6-80a2-77ffb5620190,303fa9e3-8d5c-4bd8-a9c5-45a3c5fbd94d,3257.6599832390148,"LINESTRING (-79.6952929911192 44.3868067495112, -79.6952929911192 44.3868067495112, -79.73431069 44.37803338)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,10,Pringle at Edgehill - Eccles Street,Pringle at Edgehill,Eccles Street,303fa9e3-8d5c-4bd8-a9c5-45a3c5fbd94d - 43c0ce97-c9cf-4313-a22c-6e089e8b978d,303fa9e3-8d5c-4bd8-a9c5-45a3c5fbd94d,43c0ce97-c9cf-4313-a22c-6e089e8b978d,3085.418604091687,"LINESTRING (-79.73431069 44.37803338, -79.73431069 44.37803338, -79.69723418 44.38605848)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,24,Eccles Street - Dunlop at Anne,Eccles Street,Dunlop at Anne,43c0ce97-c9cf-4313-a22c-6e089e8b978d - 65d56fcf-842f-44ee-83b7-7a17e44a2e39,43c0ce97-c9cf-4313-a22c-6e089e8b978d,65d56fcf-842f-44ee-83b7-7a17e44a2e39,5560.538602556994,"LINESTRING (-79.69723418 44.38605848, -79.69723418 44.38605848, -79.7333562215183 44.3771561609004, -79.7331161637972 44.3792684006255, -79.7048845711282 44.3827458848206)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,22,Dunlop at Anne - Sproule at Kraus,Dunlop at Anne,Sproule at Kraus,65d56fcf-842f-44ee-83b7-7a17e44a2e39 - 89684dfb-8173-4070-ae43-e878a05c6ed5,65d56fcf-842f-44ee-83b7-7a17e44a2e39,89684dfb-8173-4070-ae43-e878a05c6ed5,2679.4988176871884,"LINESTRING (-79.7048845711282 44.3827458848206, -79.7048845711282 44.3827458848206, -79.7309435743656 44.3746509775311, -79.73537759 44.37265817)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,2,Sproule at Kraus - Edgehill at Ferndale,Sproule at Kraus,Edgehill at Ferndale,89684dfb-8173-4070-ae43-e878a05c6ed5 - 6d147ddb-73f8-4ca0-a5e1-30d248106b12,89684dfb-8173-4070-ae43-e878a05c6ed5,6d147ddb-73f8-4ca0-a5e1-30d248106b12,6354.597234270167,"LINESTRING (-79.73537759 44.37265817, -79.73537759 44.37265817, -79.6933845992914 44.3877991669058, -79.7248207 44.38118332)"
21bbb261-5846-4601-a034-d84fdb612515,61c3fc8c-46e9-4957-b962-e6d241495cf2,5B WELLINGTON,0,17,Edgehill at Ferndale - Frances Street,Edgehill at Ferndale,Frances Street,6d147ddb-73f8-4ca0-a5e1-30d248106b12 - 99384249-3b57-4be2-85de-a37ef823c482,6d147ddb-73f8-4ca0-a5e1-30d248106b12,99384249-3b57-4be2-85de-a37ef823c482,10512.44425908168,"LINESTRING (-79.7248207 44.38118332, -79.7248207 44.38118332, -79.732606544054 44.3762938306507, -79.7338202437055 44.3776000665188, -79.733220769955 44.3736639245548, -79.7237887813919 44.3802554536018, -79.7052238705888 44.3825876344792, -79.734679891746 44.3785616385079, -79.6921574885939 44.3863266340689, -79.69991235 44.38488824)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,61,Poyntz Street - Bryne Drive,Poyntz Street,Bryne Drive,108d97af-51e7-462c-b77c-3421f21ab91a - 8ef473de-4b97-43c9-8b93-c61d17c90d54,108d97af-51e7-462c-b77c-3421f21ab91a,8ef473de-4b97-43c9-8b93-c61d17c90d54,6313.319546419258,"LINESTRING (-79.68288564 44.39053749, -79.68288564 44.39053749, -79.69059502 44.33397649)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,175,Bryne Drive - Ardagh Road,Bryne Drive,Ardagh Road,8ef473de-4b97-43c9-8b93-c61d17c90d54 - b914bdbf-a55a-4713-8259-eccce70f8ca2,8ef473de-4b97-43c9-8b93-c61d17c90d54,b914bdbf-a55a-4713-8259-eccce70f8ca2,2716.570616526037,"LINESTRING (-79.69059502 44.33397649, -79.69059502 44.33397649, -79.69836984 44.35778546)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,111,Ardagh Road - Rundle Cresent,Ardagh Road,Rundle Cresent,b914bdbf-a55a-4713-8259-eccce70f8ca2 - 7e65386a-1e4b-4e31-9a4a-12c153cc6e1a,b914bdbf-a55a-4713-8259-eccce70f8ca2,7e65386a-1e4b-4e31-9a4a-12c153cc6e1a,38200.31932648087,"LINESTRING (-79.69836984 44.35778546, -79.69836984 44.35778546, -79.6629509128899 44.4151697704297, -79.6592025255682 44.4152448722866, -79.7328828115989 44.3279738323673, -79.6601453220931 44.3946455058244, -79.6900385433458 44.3873633079149, -79.72355319 44.32258387)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,159,Rundle Cresent - Downing Cresent,Rundle Cresent,Downing Cresent,7e65386a-1e4b-4e31-9a4a-12c153cc6e1a - f105a01d-e559-4655-ade3-20c8ac46d576,7e65386a-1e4b-4e31-9a4a-12c153cc6e1a,f105a01d-e559-4655-ade3-20c8ac46d576,23459.54915485186,"LINESTRING (-79.72355319 44.32258387, -79.72355319 44.32258387, -79.6688638430156 44.4135363050423, -79.6905669385533 44.3743076547568, -79.6791031765403 44.3384626113452, -79.72428821 44.33161711)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,142,Downing Cresent - Brock Street,Downing Cresent,Brock Street,f105a01d-e559-4655-ade3-20c8ac46d576 - b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32,f105a01d-e559-4655-ade3-20c8ac46d576,b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32,15296.866854835936,"LINESTRING (-79.72428821 44.33161711, -79.72428821 44.33161711, -79.7006252229586 44.3508101612812, -79.6631185509633 44.4143584021544, -79.6934811588216 44.3772017584563)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,88,Brock Street - Albert Street,Brock Street,Albert Street,b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32 - eb3889c3-01c0-4988-9f7c-c71cbc08289e,b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32,eb3889c3-01c0-4988-9f7c-c71cbc08289e,57536.89333824732,"LINESTRING (-79.6934811588216 44.3772017584563, -79.6934811588216 44.3772017584563, -79.7195884418242 44.334468801884, -79.6973421989287 44.3640482046633, -79.7147121855445 44.3286068337325, -79.6657471159546 44.4148184010278, -79.6788014280082 44.3372878037267, -79.725608660317 44.3307056624118, -79.6571640465954 44.394347780606, -79.6787223028375 44.3366963766036, -79.67919255 44.39129636)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,59,Albert Street - John Street,Albert Street,John Street,eb3889c3-01c0-4988-9f7c-c71cbc08289e - c4e6582d-8af2-431e-8036-bd914ff68ba7,eb3889c3-01c0-4988-9f7c-c71cbc08289e,c4e6582d-8af2-431e-8036-bd914ff68ba7,2401.7883770830113,"LINESTRING (-79.67919255 44.39129636, -79.67919255 44.39129636, -79.69168273757 44.3875993423223, -79.70133002 44.37787921)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,84,John Street - Eccles at Dunlop,John Street,Eccles at Dunlop,c4e6582d-8af2-431e-8036-bd914ff68ba7 - 430424b1-ae8e-45d7-a695-15066378fa6d,c4e6582d-8af2-431e-8036-bd914ff68ba7,430424b1-ae8e-45d7-a695-15066378fa6d,1012.1336729235777,"LINESTRING (-79.70133002 44.37787921, -79.70133002 44.37787921, -79.6969184098791 44.3864231935992)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,76,Eccles at Dunlop - Boys Street,Eccles at Dunlop,Boys Street,430424b1-ae8e-45d7-a695-15066378fa6d - 9fdf846a-54c3-4387-a08e-6807091eaba9,430424b1-ae8e-45d7-a695-15066378fa6d,9fdf846a-54c3-4387-a08e-6807091eaba9,387.9340159469973,"LINESTRING (-79.6969184098791 44.3864231935992, -79.6969184098791 44.3864231935992, -79.70103279 44.38455522)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,78,Boys Street - Barrie View Drive,Boys Street,Barrie View Drive,9fdf846a-54c3-4387-a08e-6807091eaba9 - 30e66a4f-1be0-4511-a636-639db1a96417,9fdf846a-54c3-4387-a08e-6807091eaba9,30e66a4f-1be0-4511-a636-639db1a96417,10460.419616495243,"LINESTRING (-79.70103279 44.38455522, -79.70103279 44.38455522, -79.6605275369005 44.3947447475639, -79.68796346 44.33449674)"
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,8B Crosstown/Essa,0,177,Barrie View Drive - Maple at Ross,Barrie View Drive,Maple at Ross,30e66a4f-1be0-4511-a636-639db1a96417 - 38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,30e66a4f-1be0-4511-a636-639db1a96417,38fd864f-7fed-4ab8-9ca0-5ed91a30df6f,10088.128381637927,"LINESTRING (-79.68796346 44.33449674, -79.68796346 44.33449674, -79.7253605559683 44.330961813388, -79.69253335 44.39018841)"
